pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,day,month,year,day_of_week,hour,euclidean_distance,Actual_Fare,Predicted_Fare
-73.970167,40.762202,-73.98105,40.761318,1,17,7,2013,2,13,0.010918843574291126,10.5,7.7975516
-74.000887,40.740775,-74.004987,40.739757,1,25,7,2011,0,19,0.004224490975248352,6.1,6.3290334
-73.981562,40.768393,-73.958422,40.778228000000006,2,22,11,2011,1,13,0.025143325655130694,8.5,9.388092
-73.981763,40.75968,-73.986432,40.75641,5,19,10,2014,6,15,0.0057002158730995,7.5,7.087004
-73.990425,40.736766,-73.987427,40.7706,1,16,1,2012,0,20,0.033966565325330586,10.5,11.449587
-73.982332,40.742802000000005,-73.98997,40.735357,5,20,2,2009,4,12,0.010666164680899232,4.5,5.242477
-73.986735,40.719488,-74.001428,40.740237,1,7,1,2011,4,22,0.025424500978393494,8.1,9.273153
-73.9877395629883,40.74960708618164,-73.97870635986328,40.762371063232415,5,14,5,2015,3,6,0.015637067143504102,5.5,6.454882
-74.00021,40.721857,-73.984937,40.748167,1,5,1,2011,2,14,0.03042171311744161,10.9,9.95429
-73.97431800000001,40.75101,-73.985345,40.761218,1,7,7,2012,5,13,0.0150265762234658,6.9,7.60057
-74.005688,40.745593,-73.995145,40.72745,1,12,4,2011,1,10,0.020983881862046867,8.1,8.85877
-73.96695,40.757763,-73.985525,40.741447,1,8,5,2009,4,8,0.02472331856769676,8.9,8.284351
-73.97354200000001,40.784715000000006,-73.981837,40.74649,1,3,3,2013,6,16,0.039114673078017005,13.5,13.955171
-73.99125500000001,40.750036,-73.964033,40.768685,1,14,10,2014,1,14,0.03299731026917728,19.0,16.106539
-73.976363,40.739717,-73.977947,40.722945,1,11,1,2012,2,23,0.016846632897996185,8.9,7.1084824
-73.964332,40.773474,-74.002843,40.723443,2,2,8,2014,5,14,0.06313634517454811,24.5,20.826801
-73.961577,40.780078,-73.980651,40.770798,1,22,3,2010,0,13,0.02121169196456661,6.5,6.969694
-73.983584,40.760766,-73.99485200000001,40.766723,1,13,4,2011,2,9,0.012745731560031103,5.7,6.294862
-73.982285,40.768374,-73.993169,40.767264,1,3,9,2010,4,20,0.010940455017950317,11.7,6.3149586
-74.002252,40.729785,-73.98517,40.739489,1,24,2,2013,6,13,0.019645924259246637,8.0,7.4827404
-73.989099,40.752224,-74.00246700000001,40.756022,1,28,3,2013,3,15,0.013897058249874335,6.0,7.152574
-73.998173,40.74526,-73.97925,40.762758000000005,5,13,11,2009,4,8,0.0257732406383084,7.7,8.34116
-74.004017,40.725462,-73.985467,40.727482,2,9,11,2013,5,20,0.01865965969679464,9.0,9.083781
-73.962548,40.770036,-73.987616,40.749684,1,2,7,2014,2,11,0.03228944917461497,14.0,15.884378
-73.982067,40.734895,-73.986473,40.74785,2,22,7,2009,2,9,0.013683744407141494,9.3,7.006672
-74.001385,40.731112,-74.00131999999999,40.73935,1,22,12,2013,6,0,0.008238256429608048,4.5,5.4899054
-73.99261800000001,40.730425,-73.971525,40.760465,3,5,11,2013,1,11,0.03670580674771669,13.5,15.374953
-74.00237274169923,40.734390258789055,-73.99141693115234,40.72986221313477,2,21,2,2015,5,0,0.01185466077906057,6.0,6.159663
-73.988642,40.754392,-73.996447,40.763406,2,27,10,2011,3,13,0.011923515463154446,6.1,6.369745
-73.987935,40.720008,-73.994685,40.722908,1,17,5,2009,6,17,0.007346597852076072,5.3,4.8997717
-73.981117,40.751983,-73.991337,40.749878,1,26,2,2010,4,13,0.010434530415887464,6.9,5.712358
-73.99144799999999,40.750105,-73.96489,40.757544,1,20,1,2013,6,22,0.02758017557956753,10.0,9.813348
-73.975499,40.752321,-73.967499,40.760658,1,18,10,2012,3,11,0.011554460999972491,10.0,7.3793106
-73.99650600000001,40.750103,-73.98252,40.771677,1,11,6,2011,5,15,0.02571080846648378,8.5,8.508654
-73.966875,40.766775,-73.952814,40.786295,1,8,10,2013,1,18,0.024057059691490686,8.0,8.769078
-73.978145,40.741785,-73.98472199999999,40.75607,1,23,9,2011,4,15,0.015726352215308406,4.5,8.336448
-73.991182,40.734983,-73.998542,40.728623,1,9,12,2009,2,11,0.009727240101904162,4.1,4.896016
-73.98735,40.740105,-73.96724300000001,40.753194,1,28,6,2010,0,20,0.023991943856216717,7.3,6.109361
-73.996838,40.7477,-73.966788,40.769853000000005,1,12,4,2011,1,12,0.037333067232686624,13.7,12.154175
-73.959972,40.766449,-73.995513,40.7308,1,15,12,2014,0,23,0.050338989679974765,13.0,13.538556
-73.98384300000001,40.766722,-73.988855,40.77397,3,23,7,2014,2,19,0.008812130729845798,5.0,6.0116377
-73.99077,40.742297,-73.97828,40.713342,2,11,10,2014,5,14,0.03153398365256423,11.5,13.800689
-73.98269653320312,40.76191329956055,-73.97914123535155,40.756614685058594,2,24,5,2015,6,17,0.006380866591124903,4.5,6.3118663
-73.96467700000001,40.764027,-73.9542,40.778662,2,12,5,2013,6,10,0.017998632003575606,6.0,6.804805
-73.997617,40.75656,-73.977365,40.7555,2,16,5,2011,0,9,0.020279721497100885,9.7,8.559793
-73.992768,40.743005,-73.997567,40.719468,5,20,10,2010,2,21,0.024021256628243545,8.1,8.887074
-73.958398,40.778866,-73.995959,40.73617,1,23,7,2010,4,17,0.05686630933162179,14.1,13.976668
-73.981675,40.758327,-73.979162,40.767027,3,3,9,2014,2,13,0.009055670543914611,6.5,6.6359444
-73.98108,40.741803,-73.990812,40.750905,5,21,11,2010,6,4,0.013325097673191625,5.3,5.5085955
-73.978595,40.744895,-73.975347,40.751,1,23,3,2013,5,12,0.006915238896811235,5.5,5.658856
-73.99162199999999,40.74996,-73.97698299999999,40.74953,6,8,7,2013,0,20,0.014645313960447376,7.0,7.412322
-73.991073,40.76416,-73.996193,40.763993,5,4,8,2011,3,10,0.005122722811167087,6.5,4.8662252
-73.978728,40.757053000000006,-73.981421,40.744665000000005,1,10,6,2011,4,12,0.012677333828530361,6.1,6.3519716
-73.955795,40.779534000000005,-73.96820100000001,40.765487,1,9,1,2011,6,14,0.018741052398423594,6.1,6.0607142
-73.97935,40.766835,-73.971542,40.750292,1,16,7,2012,0,23,0.018293050948376834,8.1,7.0286098
-73.987548,40.770348,-73.976947,40.77576,4,21,11,2011,0,14,0.011902560438837235,5.7,5.2655745
-73.962237,40.763602,-73.972013,40.759722,1,9,9,2013,0,10,0.010517821827738935,5.0,6.804465
-73.990062,40.756204,-73.986482,40.737249,2,25,9,2011,6,20,0.019290112104389932,8.5,7.7418866
-73.97121700000001,40.75828,-73.97515,40.752355,1,12,8,2010,3,7,0.007111547932756207,8.1,5.624994
-73.958977,40.768218,-73.99765699999999,40.763818,4,3,7,2012,1,22,0.03892945414462968,10.9,10.178526
-73.986993,40.733168,-73.953542,40.781188,1,19,6,2013,2,22,0.05852255805243022,13.0,14.613453
-73.99225899999999,40.758448,-73.982197,40.762484,1,1,4,2013,0,11,0.01084127022077241,5.5,6.3788023
-73.97927299999999,40.781947,-73.96386700000001,40.76807,1,5,11,2013,1,18,0.020734414990530702,9.0,10.376951
-74.00192,40.74054,-73.98933000000001,40.7477,4,1,10,2014,2,6,0.01448356654970392,5.5,5.5960803
-73.98234599999999,40.768277000000005,-73.974262,40.764876,2,16,6,2009,1,12,0.008770282606619436,4.9,5.790492
-74.00556945800781,40.74060821533203,-73.98988342285155,40.74727249145508,1,20,3,2015,4,15,0.017043012502717045,9.5,9.773911
-73.97861400000001,40.785948,-73.956776,40.772244,1,19,9,2010,6,22,0.025781735007559654,7.7,8.419965
-73.979388,40.784402,-73.977703,40.777025,4,15,1,2012,6,15,0.007566991079679946,4.1,4.614093
-73.987471,40.724571000000005,-73.998277,40.740129,1,20,9,2014,5,4,0.018942571103205796,8.0,8.1225815
-73.965192,40.759422,-73.973911,40.749007,1,30,6,2009,1,17,0.01358282687808489,8.5,6.6477427
-74.000277,40.72633,-73.994085,40.72972,1,7,10,2012,6,12,0.007059246702021704,4.5,5.2840405
-73.984695,40.732178000000005,-73.978966,40.725724,2,30,5,2009,5,0,0.00862992218968931,4.5,5.0680723
-73.991237,40.751097,-73.982237,40.740985,3,13,6,2012,2,1,0.013537080335138561,6.1,5.89066
-73.970754,40.756411,-73.986179,40.754675,1,29,6,2011,2,19,0.015522381292837685,8.9,7.387001
-73.976509,40.735924,-73.998046,40.728029,2,29,6,2012,4,12,0.022938469739726818,7.7,9.138489
-74.000322,40.719757,-74.00504699999999,40.749805,1,11,11,2014,1,10,0.03041723079111546,12.0,14.164825
-73.95867199999999,40.712913,-74.001232,40.733813,1,29,9,2012,5,12,0.04741480359550849,14.0,17.076221
-74.004313,40.727997,-73.956335,40.787052,2,21,9,2009,0,9,0.07608798531305806,16.9,18.176222
-73.97901,40.756191,-73.994877,40.729531,2,14,1,2013,0,12,0.031024462751190158,10.0,11.163704
-73.99006700000001,40.762121,-74.004795,40.723249,1,2,9,2009,2,14,0.041568574283941506,14.1,11.89245
-73.99086899999999,40.734178,-73.99709,40.725813,2,26,2,2011,5,20,0.010424685414922367,4.5,5.6580825
-73.977337,40.746928,-73.974148,40.759985,1,5,10,2013,5,22,0.013440794991373404,6.5,7.812396
-73.97806800000001,40.786578000000006,-73.953552,40.788175,1,4,4,2013,3,9,0.02456796013103776,11.0,10.185704
-73.989087,40.721462,-73.988772,40.736727,1,25,6,2014,2,21,0.015268249735971132,7.0,7.9390764
-73.990195,40.746672,-73.99878000000001,40.76112,1,31,10,2013,3,21,0.016806157472790427,7.0,8.198717
-73.984723,40.748023,-73.977245,40.757891,2,1,11,2014,5,16,0.012381353237834639,12.5,7.604708
-73.97863199999999,40.75599,-73.967683,40.755535,2,23,5,2010,6,13,0.010958449981631526,5.3,5.0314484
-73.979026,40.77779,-73.95780400000001,40.780061,1,17,7,2009,4,10,0.021343165767986932,8.1,7.754747
-73.962094,40.762971,-74.003957,40.737321,2,1,10,2011,5,14,0.049096163485556364,13.3,12.782819
-73.95652770996094,40.77145385742188,-73.98101043701173,40.78442001342773,1,3,5,2015,6,2,0.027704243815915033,9.5,10.993744
-73.986693,40.759811,-73.973225,40.76429,3,7,10,2012,6,8,0.014193254207549291,8.0,6.299309
-73.979945,40.746482,-73.999565,40.733487,1,15,1,2012,6,0,0.02353326209857495,7.7,7.669923
-73.973522,40.763556,-73.979119,40.75649,2,10,1,2014,4,18,0.009014142499426333,4.5,6.3923187
-73.964527,40.76057,-73.984762,40.742545,1,12,9,2013,3,17,0.027099000904093062,10.0,10.862333
-74.004036,40.740344,-73.981567,40.759443,1,19,12,2013,3,15,0.02948945170734668,16.0,13.491385
-73.992029,40.759042,-73.971936,40.783807,1,21,12,2013,5,23,0.031890968533429945,10.0,10.524311
-73.96729278564453,40.76338958740234,-73.98828125,40.75434875488281,1,29,4,2015,2,16,0.02285283983768467,14.5,13.229609
-73.981875,40.759906,-73.977234,40.756856,2,27,8,2014,2,11,0.005553501688130802,9.0,6.531388
-73.988511,40.732009000000005,-73.971138,40.748933,1,17,1,2009,5,1,0.024253719405486686,7.4,7.0517344
-73.985197,40.747298,-74.001408,40.717395,1,13,3,2011,6,15,0.03401449588043001,10.5,11.455316
-73.989377,40.72096,-73.990575,40.744142,1,14,12,2013,5,9,0.023212934497816837,10.0,10.344985
-73.97936,40.730047,-73.962497,40.773162,1,22,4,2014,1,17,0.04629539927465844,17.5,15.351191
-74.00294699999999,40.760372,-73.97872199999999,40.750522,1,3,5,2009,6,17,0.026150967955317912,10.1,9.700439
-73.99413299999999,40.751039,-73.974385,40.757535,1,10,7,2009,4,12,0.02078897592474663,9.3,9.350073
-73.99417114257811,40.74087142944336,-73.98423767089844,40.7577018737793,1,2,3,2015,0,13,0.01954322686139528,8.5,10.061899
-73.99081,40.756307,-73.97885500000001,40.76436,1,21,2,2014,4,9,0.014414327386310178,7.5,8.106203
-73.980427,40.747992,-73.979665,40.738399,1,16,11,2011,2,15,0.009623216354216483,5.3,5.140936
-73.999072,40.734217,-73.96982,40.76585,1,8,3,2014,5,16,0.04308510407321696,12.0,15.100575
-73.99204399999999,40.737624,-73.991826,40.749639,1,12,1,2011,2,18,0.01201697753181393,6.1,6.435833
-73.97321,40.755833,-73.983137,40.766025,2,7,11,2009,5,9,0.014227515348788772,7.7,6.900094
-73.9827,40.757185,-73.991232,40.739137,4,1,8,2010,6,17,0.01996309915819815,6.5,7.480781
-73.965372,40.768962,-73.974577,40.755942,5,25,4,2012,2,14,0.01594529476052458,8.1,7.7103047
-74.00626,40.73968,-73.98878,40.77412,1,26,6,2012,1,22,0.03862206623162418,16.1,9.3405905
-73.978606,40.757371,-73.965788,40.762728,1,1,5,2009,4,20,0.01389239263049855,5.3,5.5277705
-73.98216500000001,40.778292,-73.959867,40.770727,1,16,8,2014,5,15,0.02354633791060253,11.0,9.596336
-73.980317,40.759781,-73.98234000000001,40.745405,1,13,7,2011,2,23,0.014517641165147793,5.7,6.349532
-73.985156,40.748198,-73.98942,40.717909000000006,1,19,2,2009,3,12,0.030587664458073687,10.9,11.264791
-73.987422,40.735493,-74.003731,40.717236,1,4,10,2009,6,2,0.02448063581690973,6.5,7.4907975
-73.97609,40.775942,-73.979522,40.762315,2,19,4,2014,5,9,0.014052535465175476,6.5,6.4580326
-73.977615,40.757788,-73.991407,40.750123,3,14,12,2010,1,18,0.015778830406585967,6.1,7.796027
-73.970512,40.759685,-73.978902,40.754167,1,22,6,2009,0,13,0.010041933280003423,7.7,5.612435
-73.97068,40.757237,-73.98883000000001,40.744286,1,12,11,2009,3,10,0.022296880970221655,9.7,8.619053
-73.978768,40.782613,-73.989918,40.767363,1,5,12,2013,3,20,0.018891400159857175,8.0,8.520765
-73.989475,40.754012,-73.97548,40.749745,1,22,2,2012,2,20,0.014631039402581324,5.3,6.2700734
-73.96589499999999,40.762293,-73.954477,40.763797,1,5,2,2013,1,7,0.011516628847011046,5.5,5.651009
-73.975643,40.740747,-73.972675,40.75591,3,12,5,2013,6,1,0.01545074732820692,6.5,6.6105685
-73.960533,40.773277,-73.971375,40.745353,1,24,9,2010,4,19,0.029954945167699056,8.5,9.048899
-73.987626,40.738131,-74.00196,40.745137,2,7,8,2014,3,10,0.01595454769022608,7.0,8.161715
-73.991623,40.744807,-73.996388,40.760977,1,23,5,2010,6,18,0.016857464963622875,6.1,7.41098
-73.97255200000001,40.780922,-73.970453,40.752055,1,10,9,2014,2,15,0.028943211466592664,18.0,15.767776
-73.982647,40.742242,-73.982275,40.72354,1,7,9,2012,4,23,0.018705699345384217,12.0,8.712228
-73.998927,40.749518,-73.978768,40.749589,1,14,9,2009,0,10,0.02015912503060827,8.9,8.91305
-73.967917,40.768551,-73.962233,40.779384,1,16,9,2013,0,14,0.012233631717522977,7.5,6.1831293
-74.005548,40.739049,-73.975971,40.732541,1,4,6,2011,5,23,0.030284533891084466,12.1,10.820515
-73.97515,40.74595,-73.98704000000001,40.74064,1,8,9,2014,0,20,0.013021835508107529,5.5,5.969778
-73.99052900000001,40.740154,-73.97941999999999,40.713554,1,3,2,2010,2,19,0.028826548197801033,10.5,9.342366
-73.97138199999999,40.762547,-73.961252,40.711557,1,11,3,2014,1,23,0.0519865078650188,21.5,20.275318
-73.988546,40.741309,-73.97555,40.747919,1,3,11,2009,1,13,0.014580401777730801,4.9,6.069069
-73.99010799999999,40.762417,-73.977523,40.778825,1,26,11,2013,1,22,0.020678604619258665,9.5,7.7136765
-74.00507354736328,40.74150466918945,-73.98108673095702,40.74452590942383,1,25,4,2015,5,2,0.024176336650982344,10.5,9.92864
-73.966938,40.77246,-73.9708,40.755872,2,9,1,2012,0,22,0.017031640790017205,6.1,5.9243693
-73.95773100000001,40.769636,-73.989837,40.738485,3,23,4,2009,3,16,0.044734550819239174,13.7,12.824971
-73.985662,40.73847,-73.988625,40.731383,1,20,11,2013,2,21,0.0076814671775607855,5.0,5.373052
-73.990848,40.734735,-73.990848,40.734735,1,12,5,2010,2,16,0.0,4.1,7.92709
-73.98026275634766,40.748626708984375,-73.98454284667969,40.74272918701172,1,10,2,2015,1,18,0.00728697047258397,4.5,5.439402
-73.995297,40.75983,-74.00419699999999,40.742575,1,25,7,2014,4,21,0.01941507210905748,7.5,7.7460475
-73.976151,40.759593,-74.000218,40.758408,1,1,7,2014,1,10,0.02409615558548933,12.0,11.711183
-73.961225,40.780383,-73.984317,40.730318,2,23,10,2009,4,20,0.05513387968391676,16.5,14.079997
-73.994517,40.750677,-73.984902,40.76596,1,23,3,2013,5,21,0.01805597723746435,6.5,8.231859
-73.985745,40.767792,-73.993727,40.752303000000005,1,14,4,2009,1,6,0.0174247365833763,5.3,5.5969896
-73.982155,40.72149,-73.98434,40.756973,1,17,6,2011,4,17,0.035550211166741834,15.3,13.809483
-73.974937,40.76223,-73.9804,40.748617,1,17,4,2013,2,13,0.014668269768450877,10.0,8.95014
-73.988443,40.718727,-73.995922,40.75911,1,31,5,2012,3,22,0.04106972278941897,13.3,13.532828
-74.00608299999999,40.748292,-73.98995699999999,40.751932,1,21,5,2012,0,9,0.01653171122418896,6.9,6.5523834
-73.994857,40.725805,-73.987548,40.728452,1,15,3,2012,3,14,0.007773550668765576,4.1,4.6192203
-73.987868,40.743467,-74.00462399999999,40.7479,1,22,10,2012,0,7,0.017332484674724008,6.0,6.388369
-73.980407,40.76413,-73.96670999999999,40.788956,1,8,2,2010,0,14,0.028353801949651782,8.5,9.259611
-73.957208,40.775602,-73.968187,40.781223,5,31,3,2010,2,17,0.01233426455043467,5.3,5.745453
-73.984465,40.769645,-73.991972,40.75929,1,13,11,2012,1,12,0.012789881703909422,6.0,7.7115016
-73.95883178710938,40.76390838623047,-73.9524917602539,40.76863861083984,2,3,2,2015,1,8,0.007910181122018295,6.5,5.8258796
-74.0019989013672,40.73490524291992,-73.9820327758789,40.740821838378906,1,19,4,2015,6,3,0.020824319168693997,7.5,8.132282
-73.975897,40.745692,-73.980357,40.737652,1,12,10,2012,4,17,0.009194193820013272,5.0,5.6102424
-73.9889,40.7365,-73.9544,40.7732,2,3,9,2011,5,22,0.050370030772274116,11.3,11.099972
-73.9953,40.754705,-73.989992,40.742597,2,26,5,2012,5,14,0.01322038305042408,6.1,6.510934
-73.98926800000001,40.736317,-73.994702,40.760755,2,11,7,2009,5,17,0.025034859696033966,10.5,10.238365
-73.984735,40.739667,-73.99005,40.725558,1,23,3,2012,4,20,0.015076906380285459,6.5,6.8899856
-73.973417,40.751077,-73.988862,40.758038,1,11,12,2011,6,10,0.016941179002653496,7.3,7.4683022
-73.978762,40.777107,-73.989705,40.771423,1,13,12,2009,6,18,0.012331143702024172,4.9,5.9211216
-73.984565,40.764399,-73.982333,40.76396,1,3,7,2012,1,9,0.002274762624985048,4.9,7.7447963
-73.97784,40.777202,-73.982102,40.743148,1,28,7,2014,0,18,0.03431966724780843,15.0,14.524587
-73.955837,40.768367,-73.953727,40.781323,1,20,4,2012,4,14,0.013126691738594152,5.3,5.967592
-73.98719100000001,40.757751,-73.995808,40.759211,2,25,5,2011,2,1,0.008739810581458654,4.5,4.734982
-73.972987,40.744234000000006,-73.980704,40.758025,1,27,8,2009,3,8,0.015803283519570492,7.3,7.8784933
-74.003293,40.739137,-73.99458,40.750575,1,24,12,2010,4,15,0.014378602609431978,4.5,5.417447
-74.005358,40.728992,-73.969095,40.749663,1,15,6,2010,1,10,0.041740812282469855,10.9,12.867523
-73.977364,40.764159,-73.953078,40.788309000000005,1,29,11,2012,3,10,0.034249559062851716,11.5,12.0320425
-73.98119799999999,40.759893,-73.982528,40.774098,1,18,2,2010,3,12,0.01426712742636516,6.5,6.731188
-74.00621795654298,40.733562469482415,-73.9957275390625,40.75919723510742,2,9,4,2015,3,0,0.027698196106675763,8.0,10.138983
-73.952003,40.777672,-73.965727,40.758677,1,16,3,2014,6,19,0.023434124711626106,8.5,8.156614
-73.97535,40.754292,-73.965023,40.752378,1,21,10,2009,2,13,0.010502872226209114,6.1,5.8817816
-73.996442,40.738065,-73.98995699999999,40.74385,1,20,3,2013,2,9,0.008690307819645493,5.0,5.7636824
-73.98722,40.77097,-73.97163,40.78312,1,13,8,2013,1,8,0.019765388941268346,7.0,7.5701404
-73.9778,40.766882,-73.98239699999999,40.770522,1,26,12,2013,3,13,0.005863617398832002,8.0,6.0261583
-73.980696,40.741094,-73.95434,40.763891,1,23,6,2013,6,19,0.034847409444603,9.5,11.029625
-73.999773,40.734085,-73.99032700000001,40.740817,1,21,2,2013,3,22,0.011599428434191747,5.5,5.8327136
-73.978732,40.736696,-73.954533,40.769847,3,19,12,2010,6,1,0.041043640213796515,7.7,8.846848
-73.992333,40.743549,-73.990938,40.766059000000006,1,23,10,2013,2,14,0.022553184364966904,13.0,12.702652
-73.97587299999999,40.776333,-73.95773,40.770317,2,29,4,2012,6,18,0.01911441092474066,6.9,7.0708733
-73.991807,40.749738,-73.955338,40.782758,1,23,12,2013,0,22,0.04919662956951213,16.5,14.832471
-73.992063,40.749158,-73.990882,40.741099,1,3,4,2014,3,7,0.008145074708070708,4.5,4.930546
-73.971575,40.75872,-73.99093,40.739542,1,2,7,2012,0,23,0.027247233052184242,7.7,7.131251
-74.00097,40.761857,-73.985382,40.76152,2,21,11,2011,0,10,0.015591642408669212,6.5,7.0323496
-73.97101500000001,40.764343,-73.96380699999999,40.776,2,7,10,2009,2,7,0.013705506667046,5.3,5.190929
-73.975771,40.753805,-73.993711,40.730789,1,2,9,2009,2,22,0.02918184120305444,7.7,7.4048057
-73.968762,40.770018,-73.976013,40.763962,1,5,4,2010,0,17,0.009447334915200249,6.1,5.112754
-73.954373,40.764055,-73.97868299999999,40.751115000000006,1,30,10,2009,4,10,0.02753942083630531,10.5,10.054828
-74.000887,40.74193,-73.978675,40.772587,1,21,2,2014,4,8,0.03785795283689192,11.5,12.887126
-73.99300699999999,40.752137,-74.00133000000001,40.756453,1,24,1,2009,5,8,0.009375509852820428,4.1,4.143976
-73.992492,40.748592,-73.984905,40.735457,1,6,12,2011,1,18,0.015168743982286625,7.3,6.4442782
-73.956034,40.772184,-73.954143,40.778497,1,27,2,2009,4,22,0.006590132775596054,4.2,4.6358438
-74.000883,40.742066,-73.97733000000001,40.746958,1,16,9,2014,1,23,0.024055674444912852,8.5,8.64744
-73.9602279663086,40.781646728515625,-73.98079681396483,40.7747802734375,1,21,1,2015,2,13,0.0216846881288467,8.5,8.710319
-73.998667,40.734958,-73.977553,40.754848,1,28,6,2012,3,6,0.02900712147042567,6.9,6.9195905
-73.96606700000001,40.758525,-73.99238000000001,40.737855,3,29,6,2010,1,19,0.03346076611495783,9.7,9.300111
-73.969137,40.757602,-73.977297,40.77595,2,9,11,2009,0,21,0.020080704768507106,7.3,7.84595
-73.952241,40.768921,-73.96435,40.767821000000005,1,14,1,2014,1,8,0.01215886018506142,8.0,6.587133
-73.989263,40.759345,-73.99391999999999,40.718192,2,2,5,2009,5,4,0.04141566198915645,13.3,12.221905
-73.981898,40.778405,-73.972625,40.757985,1,3,10,2014,4,9,0.022426879609080623,11.0,12.965022
-73.957355,40.770063,-73.978535,40.741214,1,5,6,2009,4,22,0.03578906538315163,7.3,8.435395
-73.95678000000001,40.780593,-73.984495,40.762543,1,8,5,2010,5,12,0.033074517759134905,10.1,9.929064
-73.997615,40.72135,-73.977352,40.746863,5,26,9,2009,5,4,0.03258070499543896,7.7,8.7542095
-73.977089,40.765791,-73.978288,40.753639,1,6,9,2012,3,15,0.012211007534188516,8.5,8.102875
-73.972712,40.743577,-73.975247,40.7485,1,19,2,2010,4,9,0.0055373417810311455,4.5,5.4253354
-73.978635,40.745885,-73.991537,40.749812,1,31,7,2009,4,7,0.013486398073610987,6.9,5.570859
-73.991233,40.749965,-73.985543,40.738418,5,1,5,2009,4,14,0.012872812785085381,6.1,6.5888815
-73.991078,40.748097,-73.991477,40.748143,1,23,11,2014,6,1,0.0004016428761985519,12.5,9.676343
-74.002427,40.72926,-73.982945,40.775972,5,11,7,2010,6,20,0.05061184908695267,11.3,11.681651
-73.99161099999999,40.750077000000005,-73.982022,40.754615,1,10,10,2014,4,10,0.010608598635060152,6.5,8.575255
-73.968343,40.752397,-73.972497,40.781075,1,14,7,2009,1,11,0.028977291108727862,11.7,11.112221
-73.983682,40.718573,-73.985978,40.726512,1,16,5,2010,6,0,0.008264341292565985,5.3,5.1417775
-74.005222,40.719635,-73.996165,40.733133,3,24,10,2010,6,2,0.01625500701322899,5.3,6.1075554
-73.970122,40.75286,-73.98875600000001,40.744519,1,23,5,2014,4,14,0.020415637070643703,9.5,10.212374
-73.978703,40.741062,-73.98413599999999,40.754463,1,11,12,2014,3,7,0.014460438790023252,9.5,8.04832
-73.97421800000001,40.746979,-73.994279,40.735352,2,10,2,2009,1,19,0.023186868050688356,8.3,6.9816647
-73.99564699999999,40.733367,-73.98991,40.732489,1,11,2,2010,3,10,0.0058037964299205175,4.5,4.8556767
-73.958917,40.77215,-73.956942,40.780182,2,27,8,2013,1,18,0.008271254378871865,4.5,5.086285
-73.962147,40.76291,-73.977801,40.739114,1,26,6,2013,2,16,0.02848328162273094,9.0,10.884206
-73.952752,40.766912,-73.96968000000001,40.754442,1,13,1,2010,2,7,0.021025177383324333,6.1,7.246614
-73.99145,40.74474,-73.999975,40.738027,1,14,9,2012,4,20,0.010850806145170514,5.5,5.7818403
-73.988252,40.7491,-73.988495,40.759135,5,13,4,2013,5,22,0.010037941721291235,7.5,6.8006344
-73.981524,40.775993,-73.96863,40.786419,1,13,12,2014,5,15,0.016581818718094794,6.5,8.30124
-73.993269,40.750938,-74.002376,40.724692,1,28,1,2011,4,12,0.02778110805925542,11.3,9.870566
-73.97649200000001,40.765324,-73.96335699999999,40.762669,1,22,3,2014,5,18,0.013400643641277141,6.5,6.4655457
-73.988641,40.757616,-73.982508,40.762634000000006,1,12,12,2014,4,4,0.007924267347845865,4.5,5.5468154
-74.002815,40.733597,-73.994387,40.744745,6,17,10,2013,3,2,0.01397530278741339,18.0,6.2210703
-73.97061500000001,40.758188,-74.002418,40.734447,1,29,4,2011,4,20,0.03968709979325135,12.5,11.02608
-73.9948,40.76018,-73.979612,40.786602,1,26,7,2013,4,15,0.030476178041218372,9.0,10.775063
-73.964232,40.756223,-73.967826,40.765522,3,25,2,2010,3,8,0.009969364924608929,5.7,6.013225
-73.98232,40.76833,-73.98066700000001,40.753412,5,14,9,2011,2,17,0.015009301549373112,9.7,8.395744
-73.9901,40.732357,-73.989909,40.733739,1,4,6,2011,5,1,0.001395136194068205,4.9,7.544688
-73.989181,40.726646,-73.954173,40.78441,1,23,6,2012,5,8,0.06754435402015627,14.5,13.707201
-73.978492,40.741093,-73.988274,40.724036,1,4,11,2009,2,19,0.019662878044682742,5.7,6.4231067
-73.97891,40.736358,-73.990619,40.734947,1,30,4,2010,4,11,0.011793710272849828,5.7,5.514943
-73.987973,40.72406,-73.996315,40.737161,3,20,3,2011,6,3,0.015531425079494617,6.1,6.567763
-73.989548,40.749262,-73.97362700000001,40.764363,1,30,11,2009,0,23,0.021943528476518422,5.7,7.6320806
-73.988985,40.777227,-73.954452,40.765977,6,11,2,2014,1,8,0.03631928673583532,14.5,14.22364
-73.9764404296875,40.75537872314453,-73.9984359741211,40.76072311401367,1,13,6,2015,5,0,0.022635513881782112,11.0,8.101965
-73.981844,40.746501,-73.966856,40.756924,2,1,7,2012,6,21,0.01825593254258902,6.5,5.2561307
-73.97505799999999,40.761257,-73.98856500000001,40.754773,1,27,6,2014,4,10,0.014982700190569824,11.0,9.360623
-73.95982,40.773443,-73.969016,40.754635,1,4,11,2011,4,17,0.02093578945251529,8.5,7.6369934
-73.99029200000001,40.731345000000005,-74.004655,40.75222,1,16,1,2013,2,9,0.025338930403620796,7.0,11.038663
-73.975266,40.76086,-73.981611,40.752043,1,20,11,2012,1,11,0.010862712092288878,4.5,7.385296
